NAME,B25040_001E,B25040_002E,B25040_003E,B25040_004E,B25040_005E,B25040_006E,B25040_007E,B25040_008E,B25040_009E,B25040_010E,state,county,tract
Census Tract 884; Queens County; New York,3268,2871,83,251,43,0,0,20,0,0,36,Queens,088400
Census Tract 889.02; Queens County; New York,2684,1645,218,336,406,0,0,0,24,55,36,Queens,088902
Census Tract 889.03; Queens County; New York,1619,885,52,141,498,0,0,0,0,43,36,Queens,088903
Census Tract 892.01; Queens County; New York,2807,2208,52,516,0,0,0,0,0,31,36,Queens,089201
Census Tract 892.02; Queens County; New York,0,0,0,0,0,0,0,0,0,0,36,Queens,089202
Census Tract 907; Queens County; New York,562,489,0,24,49,0,0,0,0,0,36,Queens,090700
Census Tract 916.02; Queens County; New York,0,0,0,0,0,0,0,0,0,0,36,Queens,091602
Census Tract 916.03; Queens County; New York,1668,1505,20,115,10,0,0,0,18,0,36,Queens,091603
Census Tract 916.04; Queens County; New York,0,0,0,0,0,0,0,0,0,0,36,Queens,091604
Census Tract 918; Queens County; New York,4,0,4,0,0,0,0,0,0,0,36,Queens,091800
Census Tract 919; Queens County; New York,1784,1480,56,89,159,0,0,0,0,0,36,Queens,091900
Census Tract 922; Queens County; New York,780,703,4,36,18,0,0,0,0,19,36,Queens,092200
Census Tract 925; Queens County; New York,1160,904,76,47,133,0,0,0,0,0,36,Queens,092500
Census Tract 928; Queens County; New York,1160,1100,8,14,12,0,0,26,0,0,36,Queens,092800
Census Tract 929; Queens County; New York,2312,1758,26,235,274,0,0,0,0,19,36,Queens,092900
Census Tract 934.01; Queens County; New York,1466,1291,26,73,59,0,0,0,17,0,36,Queens,093401
Census Tract 934.02; Queens County; New York,1613,1253,73,207,80,0,0,0,0,0,36,Queens,093402
Census Tract 938; Queens County; New York,1981,1555,141,93,123,0,0,0,0,69,36,Queens,093800
Census Tract 939; Queens County; New York,1804,1361,62,99,277,0,0,0,0,5,36,Queens,093900
Census Tract 942.01; Queens County; New York,1366,1109,37,156,48,0,0,0,16,0,36,Queens,094201
Census Tract 942.02; Queens County; New York,2097,1610,92,302,54,0,0,0,25,14,36,Queens,094202
Census Tract 942.03; Queens County; New York,2927,2189,200,209,211,0,0,0,61,57,36,Queens,094203
Census Tract 945; Queens County; New York,1368,1108,11,105,144,0,0,0,0,0,36,Queens,094500
Census Tract 947; Queens County; New York,753,515,7,24,199,0,0,0,0,8,36,Queens,094700
Census Tract 954; Queens County; New York,1962,1493,46,409,14,0,0,0,0,0,36,Queens,095400
Census Tract 964; Queens County; New York,2279,1884,143,204,9,0,0,21,0,18,36,Queens,096400
Census Tract 972.02; Queens County; New York,1226,506,45,521,0,0,0,0,0,154,36,Queens,097202
Census Tract 972.04; Queens County; New York,1270,780,15,229,180,0,0,14,0,52,36,Queens,097204
Census Tract 972.05; Queens County; New York,1241,651,28,198,41,0,0,63,39,221,36,Queens,097205
Census Tract 972.06; Queens County; New York,1339,1265,0,60,0,0,14,0,0,0,36,Queens,097206
Census Tract 972.07; Queens County; New York,0,0,0,0,0,0,0,0,0,0,36,Queens,097207
Census Tract 973; Queens County; New York,808,636,12,14,146,0,0,0,0,0,36,Queens,097300
Census Tract 981; Queens County; New York,852,613,44,31,164,0,0,0,0,0,36,Queens,098100
Census Tract 987; Queens County; New York,998,686,15,69,183,0,0,0,35,10,36,Queens,098700
Census Tract 991; Queens County; New York,2881,2176,38,274,384,0,0,0,9,0,36,Queens,099100
Census Tract 992; Queens County; New York,1543,1157,72,198,40,0,0,0,0,76,36,Queens,099200
Census Tract 997.01; Queens County; New York,1161,813,82,58,208,0,0,0,0,0,36,Queens,099701
Census Tract 997.03; Queens County; New York,1783,1263,0,302,184,0,0,9,19,6,36,Queens,099703
Census Tract 997.04; Queens County; New York,3666,2654,35,633,289,0,0,0,36,19,36,Queens,099704
Census Tract 997.05; Queens County; New York,1135,1031,21,72,0,0,11,0,0,0,36,Queens,099705
Census Tract 998.01; Queens County; New York,2635,1600,297,301,380,0,0,39,18,0,36,Queens,099801
Census Tract 998.02; Queens County; New York,2787,1833,82,601,80,0,0,0,29,162,36,Queens,099802
Census Tract 999; Queens County; New York,0,0,0,0,0,0,0,0,0,0,36,Queens,099900
Census Tract 1008.01; Queens County; New York,728,586,23,88,9,0,0,0,0,22,36,Queens,100801
Census Tract 1008.03; Queens County; New York,1217,974,67,56,84,0,0,0,20,16,36,Queens,100803
Census Tract 1008.04; Queens County; New York,1394,1137,15,145,69,0,0,0,28,0,36,Queens,100804
Census Tract 1010.02; Queens County; New York,1866,1216,27,321,278,0,0,0,13,11,36,Queens,101002
Census Tract 1010.03; Queens County; New York,1211,868,0,179,73,0,0,0,34,57,36,Queens,101003
Census Tract 1010.04; Queens County; New York,2572,1854,131,138,291,0,0,0,70,88,36,Queens,101004
Census Tract 1017; Queens County; New York,2413,1862,16,200,308,0,0,0,0,27,36,Queens,101700
Census Tract 1029; Queens County; New York,1538,889,30,407,172,0,0,21,19,0,36,Queens,102900
Census Tract 1032.01; Queens County; New York,1910,1521,21,34,296,0,0,0,0,38,36,Queens,103201
Census Tract 1032.02; Queens County; New York,2310,1673,45,284,308,0,0,0,0,0,36,Queens,103202
Census Tract 1033; Queens County; New York,1531,1145,11,78,290,0,0,0,0,7,36,Queens,103300
Census Tract 1039; Queens County; New York,2367,1583,90,123,571,0,0,0,0,0,36,Queens,103900
Census Tract 1047; Queens County; New York,2743,1871,56,224,443,0,0,0,105,44,36,Queens,104700
Census Tract 1059; Queens County; New York,1321,1081,29,20,191,0,0,0,0,0,36,Queens,105900
Census Tract 1072.01; Queens County; New York,930,76,42,99,706,0,0,0,7,0,36,Queens,107201
Census Tract 1072.02; Queens County; New York,0,0,0,0,0,0,0,0,0,0,36,Queens,107202
Census Tract 1085; Queens County; New York,1065,781,0,26,253,5,0,0,0,0,36,Queens,108500
Census Tract 1093; Queens County; New York,1022,861,36,34,80,0,0,0,0,11,36,Queens,109300
Census Tract 1097; Queens County; New York,685,329,17,81,236,0,0,0,22,0,36,Queens,109700
Census Tract 1099; Queens County; New York,1267,927,52,146,129,0,0,0,0,13,36,Queens,109900
Census Tract 1113; Queens County; New York,817,642,15,21,131,0,0,0,0,8,36,Queens,111300
Census Tract 1123; Queens County; New York,787,576,0,128,55,0,0,0,14,14,36,Queens,112300
Census Tract 1129; Queens County; New York,833,650,11,33,135,0,0,0,4,0,36,Queens,112900
Census Tract 1133; Queens County; New York,645,494,14,37,100,0,0,0,0,0,36,Queens,113300
Census Tract 1139; Queens County; New York,1505,1156,57,78,179,0,0,0,0,35,36,Queens,113900
Census Tract 1141; Queens County; New York,886,644,48,21,173,0,0,0,0,0,36,Queens,114100
Census Tract 1147; Queens County; New York,633,468,28,23,107,0,0,0,7,0,36,Queens,114700
Census Tract 1151; Queens County; New York,359,269,12,17,61,0,0,0,0,0,36,Queens,115100
Census Tract 1155; Queens County; New York,702,500,0,80,122,0,0,0,0,0,36,Queens,115500
Census Tract 1157; Queens County; New York,1148,717,93,63,231,0,0,0,0,44,36,Queens,115700
Census Tract 1159; Queens County; New York,1692,1108,0,185,274,0,0,0,112,13,36,Queens,115900
Census Tract 1161; Queens County; New York,1337,885,29,145,157,0,0,0,85,36,36,Queens,116100
Census Tract 1163.01; Queens County; New York,1732,1259,0,195,269,0,0,0,0,9,36,Queens,116301
Census Tract 1163.02; Queens County; New York,1250,980,44,38,173,0,0,0,0,15,36,Queens,116302
Census Tract 1167; Queens County; New York,653,468,15,111,43,0,0,0,5,11,36,Queens,116700
Census Tract 1171; Queens County; New York,963,614,70,112,151,0,0,0,0,16,36,Queens,117100
Census Tract 1175; Queens County; New York,1783,1223,147,95,283,0,0,0,35,0,36,Queens,117500
Census Tract 1181; Queens County; New York,690,537,67,50,18,0,0,0,11,7,36,Queens,118100
Census Tract 1185; Queens County; New York,654,446,35,80,79,0,0,0,14,0,36,Queens,118500
Census Tract 1187; Queens County; New York,893,582,49,140,122,0,0,0,0,0,36,Queens,118700
Census Tract 1189; Queens County; New York,908,698,53,83,45,0,19,0,10,0,36,Queens,118900
Census Tract 1191; Queens County; New York,1005,823,64,46,72,0,0,0,0,0,36,Queens,119100
Census Tract 1193; Queens County; New York,753,507,15,118,109,0,0,0,4,0,36,Queens,119300
Census Tract 1195; Queens County; New York,442,314,38,0,84,0,0,0,0,6,36,Queens,119500
Census Tract 1199; Queens County; New York,523,407,0,34,42,0,0,0,40,0,36,Queens,119900
Census Tract 1201; Queens County; New York,456,358,8,72,18,0,0,0,0,0,36,Queens,120100
Census Tract 1203; Queens County; New York,580,548,0,16,16,0,0,0,0,0,36,Queens,120300
Census Tract 1205; Queens County; New York,954,720,51,126,30,0,0,0,9,18,36,Queens,120500
Census Tract 1207.01; Queens County; New York,897,693,26,30,148,0,0,0,0,0,36,Queens,120701
Census Tract 1207.02; Queens County; New York,0,0,0,0,0,0,0,0,0,0,36,Queens,120702
Census Tract 1211; Queens County; New York,0,0,0,0,0,0,0,0,0,0,36,Queens,121100
Census Tract 1215; Queens County; New York,1361,1125,31,114,82,0,0,9,0,0,36,Queens,121500
Census Tract 1223; Queens County; New York,1306,891,83,160,172,0,0,0,0,0,36,Queens,122300
Census Tract 1227.02; Queens County; New York,2903,1753,40,491,406,0,0,0,52,161,36,Queens,122702
Census Tract 1227.03; Queens County; New York,2594,1455,109,594,382,0,0,0,0,54,36,Queens,122703
Census Tract 1227.04; Queens County; New York,1950,1017,77,631,152,0,0,0,15,58,36,Queens,122704
Census Tract 1241; Queens County; New York,1398,1127,37,56,142,0,0,0,36,0,36,Queens,124100
Census Tract 1247; Queens County; New York,1277,1085,19,41,132,0,0,0,0,0,36,Queens,124700
Census Tract 1257; Queens County; New York,963,642,80,16,161,0,0,0,0,64,36,Queens,125700
Census Tract 1265; Queens County; New York,647,604,0,5,38,0,0,0,0,0,36,Queens,126500
Census Tract 1267; Queens County; New York,701,460,4,26,199,0,0,0,0,12,36,Queens,126700
Census Tract 1277; Queens County; New York,1069,864,12,41,152,0,0,0,0,0,36,Queens,127700
Census Tract 1283; Queens County; New York,0,0,0,0,0,0,0,0,0,0,36,Queens,128300
Census Tract 1291.02; Queens County; New York,1188,979,14,68,117,0,0,0,0,10,36,Queens,129102
Census Tract 1291.03; Queens County; New York,2027,1519,155,92,189,0,0,0,37,35,36,Queens,129103
Census Tract 1291.04; Queens County; New York,1796,1347,58,101,259,0,0,0,31,0,36,Queens,129104
Census Tract 1301; Queens County; New York,1612,1335,75,58,103,0,0,0,0,41,36,Queens,130100
Census Tract 1333; Queens County; New York,1438,1144,0,114,180,0,0,0,0,0,36,Queens,133300
Census Tract 1339; Queens County; New York,429,324,50,6,49,0,0,0,0,0,36,Queens,133900
Census Tract 1341; Queens County; New York,1060,760,112,97,84,0,0,0,7,0,36,Queens,134100
Census Tract 1347.01; Queens County; New York,1969,1279,27,214,388,0,0,15,46,0,36,Queens,134701
Census Tract 1347.02; Queens County; New York,1609,998,83,163,165,12,0,54,90,44,36,Queens,134702
Census Tract 1367; Queens County; New York,2432,1886,69,85,292,0,0,0,0,100,36,Queens,136700
Census Tract 1377; Queens County; New York,2548,2067,0,237,244,0,0,0,0,0,36,Queens,137700
Census Tract 1385.01; Queens County; New York,1475,869,159,376,62,0,9,0,0,0,36,Queens,138501
Census Tract 1385.02; Queens County; New York,0,0,0,0,0,0,0,0,0,0,36,Queens,138502
Census Tract 1399; Queens County; New York,526,375,11,45,95,0,0,0,0,0,36,Queens,139900
Census Tract 1403; Queens County; New York,802,664,5,52,81,0,0,0,0,0,36,Queens,140300
Census Tract 1409.01; Queens County; New York,335,303,5,13,14,0,0,0,0,0,36,Queens,140901
Census Tract 1409.02; Queens County; New York,835,702,11,75,40,0,0,7,0,0,36,Queens,140902
Census Tract 1417; Queens County; New York,1582,1091,60,80,301,0,0,0,15,35,36,Queens,141700
Census Tract 1429; Queens County; New York,1330,973,52,109,144,23,0,0,17,12,36,Queens,142900
Census Tract 1435; Queens County; New York,738,608,16,50,64,0,0,0,0,0,36,Queens,143500
Census Tract 1441; Queens County; New York,1147,952,3,96,87,0,0,0,0,9,36,Queens,144100
Census Tract 1447; Queens County; New York,1030,825,1,145,59,0,0,0,0,0,36,Queens,144700
Census Tract 1451.01; Queens County; New York,412,251,34,82,36,0,0,0,0,9,36,Queens,145101
Census Tract 1451.02; Queens County; New York,901,789,10,19,67,0,0,0,16,0,36,Queens,145102
Census Tract 1459; Queens County; New York,983,726,32,92,124,0,0,0,0,9,36,Queens,145900
Census Tract 1463; Queens County; New York,1075,557,57,250,195,0,0,0,16,0,36,Queens,146300
Census Tract 1467; Queens County; New York,1400,930,108,205,133,0,0,0,11,13,36,Queens,146700
Census Tract 1471; Queens County; New York,1386,949,0,132,257,0,27,13,8,0,36,Queens,147100
Census Tract 1479; Queens County; New York,1842,1347,22,188,176,0,64,0,16,29,36,Queens,147900
Census Tract 1483; Queens County; New York,1048,872,40,35,101,0,0,0,0,0,36,Queens,148300
Census Tract 1507.01; Queens County; New York,1083,781,61,62,179,0,0,0,0,0,36,Queens,150701
Census Tract 1507.02; Queens County; New York,1254,933,37,137,136,0,11,0,0,0,36,Queens,150702
Census Tract 1529.01; Queens County; New York,2276,1528,117,197,296,54,0,0,40,44,36,Queens,152901
Census Tract 1529.02; Queens County; New York,2480,1656,0,283,509,0,0,0,0,32,36,Queens,152902
Census Tract 1551.01; Queens County; New York,1535,734,41,419,239,0,0,0,39,63,36,Queens,155101
Census Tract 1551.03; Queens County; New York,2158,1367,28,19,726,0,0,0,0,18,36,Queens,155103
Census Tract 1551.04; Queens County; New York,1198,975,0,118,83,0,0,0,22,0,36,Queens,155104
Census Tract 1567; Queens County; New York,289,259,20,10,0,0,0,0,0,0,36,Queens,156700
Census Tract 1571.01; Queens County; New York,2479,1650,193,95,453,0,0,0,37,51,36,Queens,157101
Census Tract 1571.02; Queens County; New York,596,434,29,90,16,0,0,0,27,0,36,Queens,157102
Census Tract 1579.01; Queens County; New York,1643,1317,27,44,245,0,0,0,0,10,36,Queens,157901
Census Tract 1579.02; Queens County; New York,1268,961,8,26,260,0,0,13,0,0,36,Queens,157902
Census Tract 1579.03; Queens County; New York,1136,730,78,147,150,0,0,0,0,31,36,Queens,157903
Census Tract 1617; Queens County; New York,1573,1019,22,81,438,0,0,0,13,0,36,Queens,161700
Census Tract 1621; Queens County; New York,1965,1317,91,267,278,0,0,0,0,12,36,Queens,162100
Census Tract 9901; Queens County; New York,0,0,0,0,0,0,0,0,0,0,36,Queens,990100
Census Tract 3; Richmond County; New York,1038,747,0,169,103,0,0,0,7,12,36,Richmond,000300
Census Tract 6; Richmond County; New York,1265,1039,88,65,65,0,8,0,0,0,36,Richmond,000600
Census Tract 7; Richmond County; New York,1847,1491,85,78,73,0,0,0,1,119,36,Richmond,000700
Census Tract 8; Richmond County; New York,1841,1565,4,183,89,0,0,0,0,0,36,Richmond,000800
Census Tract 9; Richmond County; New York,841,663,29,35,54,0,0,0,38,22,36,Richmond,000900
Census Tract 11; Richmond County; New York,1211,1031,37,53,83,0,0,0,0,7,36,Richmond,001100
Census Tract 17; Richmond County; New York,612,534,0,30,22,0,0,26,0,0,36,Richmond,001700
Census Tract 18; Richmond County; New York,155,95,11,45,0,0,0,0,0,4,36,Richmond,001800
Census Tract 20.01; Richmond County; New York,1491,1149,0,259,83,0,0,0,0,0,36,Richmond,002001
Census Tract 20.02; Richmond County; New York,1334,1204,15,63,24,0,0,28,0,0,36,Richmond,002002
Census Tract 21; Richmond County; New York,2117,1334,93,537,89,0,0,0,26,38,36,Richmond,002100
Census Tract 27; Richmond County; New York,401,322,40,31,0,0,0,0,0,8,36,Richmond,002700
Census Tract 29; Richmond County; New York,1870,1327,86,130,87,0,0,0,0,240,36,Richmond,002900
Census Tract 33; Richmond County; New York,1340,996,8,142,135,30,0,0,0,29,36,Richmond,003300
Census Tract 36; Richmond County; New York,918,771,78,58,11,0,0,0,0,0,36,Richmond,003600
Census Tract 39; Richmond County; New York,1032,658,0,69,214,0,0,0,10,81,36,Richmond,003900
Census Tract 40.01; Richmond County; New York,1064,886,16,26,86,0,0,0,50,0,36,Richmond,004001
Census Tract 40.02; Richmond County; New York,868,802,32,34,0,0,0,0,0,0,36,Richmond,004002
Census Tract 40.03; Richmond County; New York,1385,1261,9,115,0,0,0,0,0,0,36,Richmond,004003
Census Tract 40.04; Richmond County; New York,1084,895,28,92,54,0,0,0,15,0,36,Richmond,004004
Census Tract 47; Richmond County; New York,960,720,0,98,50,0,0,0,92,0,36,Richmond,004700
Census Tract 50; Richmond County; New York,1487,1172,100,187,28,0,0,0,0,0,36,Richmond,005000
Census Tract 59.01; Richmond County; New York,1125,761,0,144,218,0,0,0,0,2,36,Richmond,005901
Census Tract 59.02; Richmond County; New York,0,0,0,0,0,0,0,0,0,0,36,Richmond,005902
Census Tract 64; Richmond County; New York,1182,906,33,134,109,0,0,0,0,0,36,Richmond,006400
Census Tract 67; Richmond County; New York,1197,920,13,58,206,0,0,0,0,0,36,Richmond,006700
Census Tract 70.01; Richmond County; New York,1008,950,0,21,37,0,0,0,0,0,36,Richmond,007001
Census Tract 70.02; Richmond County; New York,1750,1346,286,43,52,0,0,6,17,0,36,Richmond,007002
Census Tract 74; Richmond County; New York,1775,1348,68,206,53,0,0,61,0,39,36,Richmond,007400
Census Tract 75; Richmond County; New York,1067,1016,0,0,51,0,0,0,0,0,36,Richmond,007500
Census Tract 77; Richmond County; New York,562,434,11,104,13,0,0,0,0,0,36,Richmond,007700
Census Tract 81; Richmond County; New York,1770,1214,19,39,447,0,0,0,51,0,36,Richmond,008100
Census Tract 96.01; Richmond County; New York,1623,1302,0,259,32,0,0,0,0,30,36,Richmond,009601
Census Tract 96.02; Richmond County; New York,1459,1209,126,82,42,0,0,0,0,0,36,Richmond,009602
Census Tract 97.01; Richmond County; New York,1590,1205,40,135,123,0,0,39,0,48,36,Richmond,009701
Census Tract 97.02; Richmond County; New York,23,4,0,0,19,0,0,0,0,0,36,Richmond,009702
Census Tract 105; Richmond County; New York,1664,1304,54,42,257,0,0,0,0,7,36,Richmond,010500
Census Tract 112.01; Richmond County; New York,1881,1445,118,308,0,0,0,10,0,0,36,Richmond,011201
Census Tract 112.03; Richmond County; New York,2211,1880,42,242,29,0,0,0,0,18,36,Richmond,011203
Census Tract 112.04; Richmond County; New York,15,15,0,0,0,0,0,0,0,0,36,Richmond,011204
Census Tract 114.01; Richmond County; New York,1402,727,0,420,61,0,0,0,0,194,36,Richmond,011401
Census Tract 114.02; Richmond County; New York,1203,989,20,49,70,0,10,0,0,65,36,Richmond,011402
Census Tract 121; Richmond County; New York,1143,995,19,10,119,0,0,0,0,0,36,Richmond,012100
Census Tract 122; Richmond County; New York,1374,1133,66,64,80,0,0,10,21,0,36,Richmond,012200
Census Tract 125; Richmond County; New York,1062,945,12,33,62,0,7,0,0,3,36,Richmond,012500
Census Tract 128.04; Richmond County; New York,1490,1331,13,91,42,0,0,0,0,13,36,Richmond,012804
Census Tract 128.05; Richmond County; New York,756,613,33,110,0,0,0,0,0,0,36,Richmond,012805
Census Tract 128.06; Richmond County; New York,2226,1736,92,106,149,0,0,0,67,76,36,Richmond,012806
Census Tract 132.01; Richmond County; New York,520,469,0,12,39,0,0,0,0,0,36,Richmond,013201
Census Tract 132.03; Richmond County; New York,2303,2062,105,95,31,0,0,0,0,10,36,Richmond,013203
Census Tract 132.04; Richmond County; New York,1788,1547,105,85,30,0,0,0,0,21,36,Richmond,013204
Census Tract 133.01; Richmond County; New York,526,486,4,10,4,0,0,0,1,21,36,Richmond,013301
